ID_GéoFLA;COMMUNE1;COMMUNE;COMMUNE0;STATUT;POPULATION;SUPERFICIE;CHEF_LIEU;ORDONNée0;CENTROïdE;ORDONNée_;MOYENNE;CANTON;ARRONDISSE;DépARTEME;DépARTEM0;RégION;NOM_RégIO;OBJECT_ID;LENGTH;SHAPE_AREA;Referent;x;y
10087;028;30028;BAGNOLS-SUR-CEZE;Chef-lieu de pseudo-canton;18.1;3126;7827;19094;7831;19094;83;07;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9757;23602.5055374751;31320574.9044181;Francois Schwaab;829934.069279167;6341752.10818338
10088;029;30029;BARJAC;Chef-lieu de pseudo-canton;1.4;4307;7606;19250;7606;19255;199;08;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9758;28611.8595840366;43290621.882437;Francois Schwaab;807606.056642169;6357948.53661141
10089;030;30030;BARON;Commune simple;0.2;1007;7559;18961;7554;18968;199;26;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9759;13599.035023252;9925179.50971311;Martin  Picart;802214.207427547;6329338.24972291
10090;031;30031;LA BASTIDE-D'ENGRAS;Commune simple;0.2;980;7716;19016;7715;19014;212;15;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9760;13255.2599324851;9581804.60153697;Martin  Picart;818335.60061722;6333778.77329054
10091;032;30032;BEAUCAIRE;Chef-lieu de pseudo-canton;13.7;8674;7858;18700;7819;18668;16;09;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9761;40627.8741245822;86423535.4052506;Madeleine Pons;828371.062259734;6299140.57764883
10092;033;30033;BEAUVOISIN;Commune simple;3.1;2805;7603;18594;7603;18569;57;37;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9762;28020.1860040419;27787852.7779929;Justine Przybilski;806706.745464311;6289434.21084528
10093;034;30034;BELLEGARDE;Commune simple;4.9;4519;7756;18637;7740;18634;33;09;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9763;29131.908918868;45364931.2371108;Madeleine Pons;820492.202706411;6295871.10957977
10094;035;30035;BELVEZET;Commune simple;0.2;2240;7626;19002;7618;19009;251;15;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9764;18312.1625361396;22644979.5192843;Martin  Picart;808586.76192211;6333371.36914449
10095;036;30036;BERNIS;Commune simple;2.7;1289;7571;18645;7569;18652;39;37;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9765;18032.2159403323;12251337.2624583;Madeleine Pons;803407.266821887;6297761.65348062
10096;037;30037;BESSEGES;Chef-lieu de pseudo-canton;3.1;1026;7408;19227;7415;19226;253;10;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9766;17966.4969443264;10163359.1772593;Anya Cockle;788487.298021217;6355229.19429427
10097;038;30038;BEZ-ET-ESPARON;Commune simple;0.3;840;6959;18863;6962;18870;496;39;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9767;11567.0778810746;8177277.99696633;Antonin Wilmart;742952.477597537;6320107.30228744
10098;039;30039;BEZOUCE;Commune simple;2;1252;7732;18779;7741;18772;74;16;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9768;14396.2648601373;12423898.5293584;Madeleine Pons;820703.752795558;6309579.09449847
10099;040;30040;BLANDAS;Commune simple;0.1;3743;6945;18797;6941;18806;665;04;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9769;25312.9113002972;37750298.5027996;Antonin Wilmart;740781.587892296;6313719.90678097
10100;041;30041;BLAUZAC;Commune simple;0.8;1578;7632;18867;7637;18871;95;35;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9770;15161.520561262;15245454.5874146;Martin  Picart;810379.577701953;6319636.92892027
10101;042;30042;BOISSET-ET-GAUJAC;Commune simple;1.8;1448;7350;18956;7356;18955;160;05;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9771;17673.7421026655;14487725.0945089;Thierry Disca;782370.461544117;6328217.60228164
10102;043;30043;BOISSIERES;Commune simple;0.5;342;7528;18654;7526;18649;60;32;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9772;7806.2159645835;3247679.57513256;Justine Przybilski;799080.355666094;6297494.39936207
10103;044;30044;BONNEVAUX;Commune simple;0.1;897;7351;19310;7355;19316;724;11;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9773;12472.6015474451;9085714.78875289;Anya Cockle;782607.958643948;6364243.49706839
10104;045;30045;BORDEZAC;Commune simple;0.4;947;7389;19252;7397;19255;307;10;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9774;13337.1732688617;9429088.08954047;Anya Cockle;786729.557659316;6358158.36337406
10105;046;30046;BOUCOIRAN-ET-NOZIERES;Commune simple;0.6;1458;7484;18899;7479;18897;114;14;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9775;18560.3984038533;14829289.4821163;Martin  Picart;794618.86985803;6322366.28574777
10106;047;30047;BOUILLARGUES;Chef-lieu de pseudo-canton;5.3;1595;7684;18687;7689;18689;58;45;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9776;19812.5904732621;16294363.3757621;Madeleine Pons;815470.179708844;6301400.32616081
10107;048;30048;BOUQUET;Commune simple;0.1;3021;7564;19083;7565;19077;313;24;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9777;25395.6662499855;30621303.3150581;Francois Schwaab;803421.278874811;6340242.92097898
10108;049;30049;BOURDIC;Commune simple;0.3;730;7601;18888;7604;18883;84;26;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9778;10617.8419636021;6938330.22699277;Martin  Picart;807141.040210909;6320781.61551662
10109;050;30050;BRAGASSARGUES;Commune simple;0.1;770;7378;18809;7373;18813;129;21;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9779;11122.7005644347;7547620.12766398;Clement Lemarchand;784017.502737992;6313982.98070045
10110;051;30051;BRANOUX-LES-TAILLADES;Commune simple;1.3;1506;7322;19146;7309;19155;402;12;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9780;17302.6654025282;14954773.813162;Anya Cockle;777894.488674073;6348198.87529769
10111;052;30052;BREAU-ET-SALAGOSSE;Commune simple;0.4;2476;6991;18883;6979;18927;933;39;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9781;28166.6706564241;25020967.296799;Antonin Wilmart;744683.002739602;6325770.01298808
10112;053;30053;BRIGNON;Commune simple;0.7;680;7507;18892;7507;18901;88;38;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9782;13547.9752194304;6948691.16081836;Martin  Picart;797404.566435009;6322701.90654693
10113;054;30054;BROUZET-LES-QUISSAC;Commune simple;0.2;1589;7330;18747;7325;18749;105;21;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9783;16456.8943796337;15986143.3198315;Clement Lemarchand;779106.473304364;6307641.84753843
10114;055;30055;BROUZET-LES-ALES;Commune simple;0.4;1313;7529;19058;7533;19053;279;38;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9784;14634.888283269;12974530.7950555;Francois Schwaab;800154.395307808;6337864.9678165
10115;056;30056;LA BRUGUIERE;Commune simple;0.2;1652;7663;19032;7655;19023;273;15;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9785;16294.0052007993;16595315.4288747;Martin  Picart;812300.242584629;6334817.09767346
10116;057;30057;CABRIERES;Commune simple;1.1;1491;7717;18804;7713;18807;153;16;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9786;15095.8245516371;14676530.7391182;Madeleine Pons;817906.794115153;6313175.32416175
10117;058;30058;LA CADIERE-ET-CAMBO;Commune simple;0.2;1196;7182;18850;7180;18857;376;28;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9787;16967.3825856482;12099887.7523743;Thierry Disca;764769.388876746;6318569.46258045
10118;060;30060;CAISSARGUES;Commune simple;3.3;856;7645;18681;7658;18677;49;45;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9788;12799.1762239098;8512971.95326967;Madeleine Pons;812370.579743236;6300230.64570256
10119;061;30061;LA CALMETTE;Commune simple;1.6;1122;7549;18821;7548;18824;88;26;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9789;17894.6143284316;11276894.7049886;Martin  Picart;801517.491155475;6314993.51044784
10120;062;30062;CALVISSON;Commune simple;3.6;2897;7495;18665;7492;18669;80;32;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9790;24618.9404498376;28776917.8910611;Justine Przybilski;795706.076460167;6299503.26833831
10121;064;30064;CAMPESTRE-ET-LUC;Commune simple;0.1;3802;6870;18841;6855;18824;743;04;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9791;28059.1722992907;38495229.932061;Julien Penvern;732246.509818532;6315575.3117404
10122;065;30065;CANAULES-ET-ARGENTIERES;Commune simple;0.3;1021;7378;18880;7374;18879;108;31;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9792;14759.2466414379;10653951.0779866;Thierry Disca;784126.226235668;6320594.8948993
10123;066;30066;CANNES-ET-CLAIRAN;Commune simple;0.3;1227;7405;18792;7405;18804;113;21;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9793;15936.0841216046;12052398.7698541;Clement Lemarchand;787200.514659592;6313134.33999524
10124;067;30067;LA CAPELLE-ET-MASMOLENE;Commune simple;0.4;2481;7761;18969;7760;18964;205;35;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9794;23066.7973947804;25421718.9187709;Martin  Picart;822791.475246393;6328757.65243932
10125;068;30068;CARDET;Commune simple;0.6;825;7399;18932;7406;18919;119;14;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9795;11867.5414316748;8450884.29633693;Thierry Disca;787365.93770756;6324604.69874799
10126;069;30069;CARNAS;Commune simple;0.3;1577;7329;18713;7332;18709;127;21;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9796;19100.3675052667;16161370.2867686;Clement Lemarchand;779812.575521804;6303719.75114906
10127;070;30070;CARSAN;Commune simple;0.6;1186;7804;19177;7797;19169;188;20;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9797;13432.0054697911;11627135.6838443;Francois Schwaab;826674.054340201;6349186.93974408
10128;071;30071;CASSAGNOLES;Commune simple;0.2;525;7439;18928;7436;18925;111;14;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9798;9734.96409526937;5566031.56182017;Martin  Picart;790379.395543913;6325131.92830573
10129;072;30072;CASTELNAU-VALENCE;Commune simple;0.3;1034;7537;18915;7531;18916;140;38;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9799;15195.8438427281;10026814.7170893;Martin  Picart;799814.408888265;6324149.10800809
10130;073;30073;CASTILLON-DU-GARD;Commune simple;0.9;1788;7781;18878;7782;18887;95;22;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9800;19471.7075601515;18187870.510812;Martin  Picart;824938.798065564;6321107.61808595
10131;074;30074;CAUSSE-BEGON;Commune simple;0;764;6820;18961;6816;18965;816;34;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9801;10715.0461639704;7325263.03000531;Jocelyn Fonderflick;728474.008428334;6329713.00952743
10132;075;30075;CAVEIRAC;Commune simple;3.1;1536;7550;18711;7554;18722;139;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9802;17556.2998380911;15363900.6062097;Madeleine Pons;801958.934573146;6304746.96588907
10133;076;30076;CAVILLARGUES;Commune simple;0.6;1115;7750;19039;7746;19041;171;07;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9803;13898.0890427091;11586996.5088753;Martin  Picart;821473.758067141;6336503.3354974
10134;077;30077;CENDRAS;Commune simple;2;1308;7374;19074;7360;19069;254;03;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9804;14934.9424093675;13330785.439919;Valerie-Anne Lafont;782911.402923511;6339595.52425848
10135;079;30079;CHAMBON;Commune simple;0.2;1451;7342;19237;7343;19242;381;11;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9805;18838.8523195636;14302765.1290809;Anya Cockle;781354.658283997;6356899.44816333
10136;080;30080;CHAMBORIGAUD;Commune simple;0.7;1787;7310;19236;7298;19234;460;11;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9806;19873.3563521313;17869300.9143984;Anya Cockle;776798.88633057;6356141.48252209
10137;081;30081;CHUSCLAN;Commune simple;0.9;1335;7878;19081;7882;19087;83;07;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9807;17070.0920598258;13268615.0472011;Francois Schwaab;835089.217099372;6340932.68604649
10138;082;30082;CLARENSAC;Commune simple;2.7;1469;7515;18712;7520;18724;130;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9808;15259.5604922819;14706104.9182994;Madeleine Pons;798569.048807911;6305004.40124922
10139;084;30084;CODOLET;Commune simple;0.6;561;7894;19056;7894;19058;33;07;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9809;10442.1875711379;5521469.52159467;Martin  Picart;836231.750998808;6338014.15273682
10140;085;30085;COLLIAS;Commune simple;0.8;2112;7719;18859;7715;18854;108;22;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9810;19256.9995942789;21219209.100729;Martin  Picart;818188.516740239;6317795.61922548
10141;086;30086;COLLORGUES;Commune simple;0.4;930;7569;18911;7565;18924;159;26;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9811;13821.8178759073;9528490.24013409;Martin  Picart;803289.025719425;6324998.12726408
10142;087;30087;COLOGNAC;Commune simple;0.2;1245;7192;18930;7187;18935;625;13;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9812;16253.0594634811;12474155.4415507;Thierry Disca;765477.284289505;6326335.44766667
10143;088;30088;COMBAS;Commune simple;0.4;1587;7430;18741;7436;18746;137;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9813;17446.3977476854;15938328.0583368;Clement Lemarchand;790169.077554572;6307253.59154901
10144;089;30089;COMPS;Commune simple;1.5;857;7826;18749;7815;18744;38;06;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9814;13925.2790182811;8264665.39291142;Madeleine Pons;828109.095269179;6306789.42038932
10145;090;30090;CONCOULES;Commune simple;0.3;1640;7277;19325;7283;19316;765;11;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9815;23772.7061709482;16829042.5733663;Anya Cockle;775403.892235167;6364321.77220192
10146;091;30091;CONGENIES;Commune simple;1.1;880;7469;18657;7468;18654;84;32;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9816;11362.4681805274;8724035.77845694;Justine Przybilski;793320.155720598;6298086.84314856
10147;092;30092;CONNAUX;Commune simple;1.6;960;7809;19014;7813;18999;124;07;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9817;17054.24437375;9195263.96209862;Martin  Picart;828136.347365283;6332199.18324156
10148;093;30093;CONQUEYRAC;Commune simple;0.1;2772;7263;18840;7261;18831;167;28;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9818;21716.8450714586;27095091.3025821;Thierry Disca;772824.535090247;6315905.92760831
10149;094;30094;CORBES;Commune simple;0.1;324;7297;18985;7297;18983;220;29;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9819;6878.96070210594;3132154.04062483;Thierry Disca;776526.731571622;6331088.07739462
10150;095;30095;CORCONNE;Commune simple;0.5;1320;7289;18758;7290;18758;214;21;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9820;13435.4525982786;12874970.1716052;Clement Lemarchand;775618.94472725;6308628.09189141
10151;096;30096;CORNILLON;Commune simple;0.7;1558;7719;19160;7725;19154;142;20;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9821;17205.4161876034;15544632.8740347;Francois Schwaab;819462.499326839;6347822.28988028
10152;097;30097;COURRY;Commune simple;0.3;838;7452;19236;7456;19240;305;24;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9822;11855.1241264751;8633759.82059094;Francois Schwaab;792668.070124555;6356639.13481727
10153;098;30098;CRESPIAN;Commune simple;0.2;800;7415;18771;7427;18774;150;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9823;14089.3296061779;8163247.4864788;Clement Lemarchand;789299.282586767;6310050.97916368
10154;099;30099;CROS;Commune simple;0.2;1673;7195;18891;7193;18899;430;28;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9824;18381.898024093;16328851.7380252;Thierry Disca;766090.331648399;6322813.83796962
10155;100;30100;CRUVIERS-LASCOURS;Commune simple;0.4;569;7499;18909;7489;18918;104;38;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9825;9634.16259148032;5524219.4938153;Martin  Picart;795683.42702882;6324455.20961226
10156;101;30101;DEAUX;Commune simple;0.5;587;7454;18979;7460;18981;137;38;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9826;9782.95639887667;5882851.464159;Martin  Picart;792781.125842108;6330749.99374456
10157;102;30102;DIONS;Commune simple;0.5;1172;7575;18830;7571;18824;94;26;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9827;15188.4001671864;11386742.8840779;Martin  Picart;803795.634922831;6314934.60767496
10158;103;30103;DOMAZAN;Commune simple;0.7;1141;7860;18836;7864;18844;115;06;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9828;15577.8210257941;11496792.7807428;Martin  Picart;833038.073467331;6316730.02497222
10159;104;30104;DOMESSARGUES;Commune simple;0.4;751;7471;18878;7469;18874;141;14;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9829;11318.7169793552;7372625.30144026;Martin  Picart;793580.974065571;6320079.03681524
10160;105;30105;DOURBIES;Commune simple;0.2;5937;6890;18965;6916;18963;1140;34;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9830;45237.9070343255;59362284.2211494;Antonin Wilmart;738410.260891906;6329407.95574759
10161;106;30106;DURFORT-ET-SAINT-MARTIN-DE-SOSSENAC;Commune simple;0.6;1633;7299;18890;7298;18884;188;31;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9831;20276.2571671857;16461482.9255755;Thierry Disca;776521.371009272;6321153.72568399
10162;107;30107;ESTEZARGUES;Commune simple;0.4;1159;7848;18847;7847;18863;143;06;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9832;17083.1333675495;11803585.3223301;Martin  Picart;831369.730595084;6318607.94376393
10163;108;30108;L'ESTRECHURE;Commune simple;0.1;1949;7159;19018;7163;19006;535;25;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9833;20892.0811299532;19992181.1312572;Thierry Disca;763152.076142819;6333491.25891342
10164;109;30109;EUZET;Commune simple;0.3;688;7521;18990;7522;18987;183;38;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9834;10427.4296908707;6942159.04838827;Martin  Picart;799039.87519476;6331324.1589626
10165;110;30110;FLAUX;Commune simple;0.3;1105;7739;18934;7745;18925;181;35;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9835;13294.5762090017;10938687.3454528;Martin  Picart;821193.846366638;6324923.55551492
10166;111;30111;FOISSAC;Commune simple;0.3;389;7573;18954;7575;18946;138;26;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9836;8124.62574396154;3632010.81403784;Martin  Picart;804227.249014421;6327150.52666586
10167;112;30112;FONS;Commune simple;0.7;938;7494;18802;7482;18801;145;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9837;12840.2569108272;9172361.3711612;Martin  Picart;794908.153273067;6312696.38113163
10168;113;30113;FONS-SUR-LUSSAN;Commune simple;0.2;1064;7594;19114;7593;19113;311;15;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9838;13369.2589677568;10680170.3814987;Francois Schwaab;806167.714643499;6343833.89326981
10169;114;30114;FONTANES;Commune simple;0.5;1463;7409;18713;7414;18715;71;32;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9839;18260.568499982;14470496.4334229;Clement Lemarchand;788000.290744043;6304252.16813557
10170;115;30115;FONTARECHES;Commune simple;0.2;1330;7683;19030;7678;19039;260;15;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9840;18617.0851802651;13053838.1878453;Francois Schwaab;814597.536685564;6336362.69628313
10171;116;30116;FOURNES;Commune simple;0.7;1776;7820;18834;7822;18839;65;22;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9841;20245.1398315416;17161334.7449953;Martin  Picart;828824.222824283;6316224.42222725
10172;117;30117;FOURQUES;Commune simple;2.5;3824;7835;18572;7784;18591;3;09;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9842;32636.3769446591;38117657.4703232;Madeleine Pons;824872.801759369;6291533.88520019
10173;119;30119;FRESSAC;Commune simple;0.1;596;7276;18896;7272;18896;249;31;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9843;9709.88004020982;5916709.49937733;Thierry Disca;773952.925556934;6322394.06150811
10174;120;30120;GAGNIERES;Commune simple;0.9;1119;7431;19244;7426;19254;243;10;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9844;13410.8118447129;11007989.1066262;Anya Cockle;789611.428685291;6357998.16880723
10175;121;30121;GAILHAN;Commune simple;0.1;561;7364;18728;7362;18731;95;21;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9845;14471.9342033181;5475829.89599871;Clement Lemarchand;782820.909038956;6305859.75524791
10176;122;30122;GAJAN;Commune simple;0.6;1114;7510;18790;7519;18792;112;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9846;14854.7582877316;11190071.1852754;Martin  Picart;798530.921066795;6311791.8722454
10228;176;30176;MONTDARDIER;Commune simple;0.2;3556;7009;18814;6998;18821;629;39;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9898;24732.1263115159;35160253.1346177;Antonin Wilmart;746567.904498867;6315108.72591426
10229;177;30177;MONTEILS;Commune simple;0.4;708;7478;19003;7478;19003;176;38;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9899;10435.8366276378;7110610.74194391;Martin  Picart;794643.127754156;6332924.85791086
10230;178;30178;MONTFAUCON;Commune simple;1.3;414;7938;18999;7929;19004;32;23;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9900;12306.9387475325;4162540.04326742;Martin  Picart;839713.53995218;6332586.99610929
10231;179;30179;MONTFRIN;Commune simple;2.9;1539;7815;18775;7814;18774;30;06;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9901;19217.9400710043;15447123.9845642;Madeleine Pons;828039.504656295;6309769.20780912
10232;180;30180;MONTIGNARGUES;Commune simple;0.3;453;7496;18828;7502;18829;117;26;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9902;10376.0260147859;4366505.14191912;Martin  Picart;796918.690435604;6315494.2496876
10233;181;30181;MONTMIRAT;Commune simple;0.2;954;7421;18792;7431;18795;157;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9903;13677.14243114;9617441.01603963;Clement Lemarchand;789798.432333321;6312207.91476425
10234;182;30182;MONTPEZAT;Commune simple;0.9;1201;7465;18739;7467;18741;144;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9904;15536.9406757028;11900313.0265061;Madeleine Pons;793266.192471606;6306787.20127506
10235;183;30183;MOULEZAN;Commune simple;0.4;1123;7438;18825;7441;18820;162;30;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9905;15390.5189785093;11485336.420201;Martin  Picart;790771.702539282;6314698.10944601
10236;184;30184;MOUSSAC;Commune simple;1;765;7520;18884;7524;18880;82;26;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9906;10325.5513394283;7362703.34751594;Martin  Picart;799162.988369568;6320615.79929981
10237;186;30186;NAGES-ET-SOLORGUES;Commune simple;1.3;617;7525;18673;7528;18668;81;32;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9907;10342.3467151084;6580990.95987113;Madeleine Pons;799298.085116026;6299434.23314917
10238;187;30187;NAVACELLES;Commune simple;0.2;1119;7524;19086;7520;19089;182;24;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9908;14089.485863637;11104836.684366;Francois Schwaab;798876.587490318;6341519.27851861
10239;188;30188;NERS;Commune simple;0.6;500;7462;18933;7462;18931;111;38;1;30;GARD;91;LANGUEDOC-ROUSSILLON;9909;10194.2094681904;4794743.84968929;Martin  Picart;792960.082492572;6325774.51388355
10240;189;30189;NIMES;Préfecture de département;133.4;16137;7629;18726;7619;18735;102;99;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9910;70234.5706028228;162489015.686056;Madeleine Pons;808450.800454752;6306012.445729
10241;190;30190;NOTRE-DAME-DE-LA-ROUVIERE;Commune simple;0.4;1661;7094;18950;7106;18963;607;36;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9911;20828.4133293164;16675392.6268709;Thierry Disca;757418.0549806;6329194.23820387
10242;191;30191;ORSAN;Commune simple;1;707;7865;19061;7864;19065;73;07;2;30;GARD;91;LANGUEDOC-ROUSSILLON;9912;12335.2397533766;7408106.16458511;Francois Schwaab;833202.536593964;6338770.77397756
10243;192;30192;ORTHOUX-SERIGNAC-QUILHAN;Commune simple;0.3;1493;7383;18782;7374;18776;89;21;3;30;GARD;91;LANGUEDOC-ROUSSILLON;9913;21235.1195744345;15716232.459734;Clement Lemarchand;784082.581505779;6310374.20215859
