Acacia.longifolia;Aix.sponsa;Amazona.aestiva;Arocatus.longiceps;Arundo.donaciformis;Asparagus.asparagoides;Attalus.maculicollis;Bartheletia.paradoxa;Belgrandiella.saxatilis;Bofilliella.subarcuata;Bruchus.lentis;Brunfelsia.australis;Charonia.tritonis;Clavaria.aurantia;Conistra.rubiginosa;Cryptolaemus.montrouzieri;Delairea.odorata;Ectoedemia.algeriensis;Epitonium.clathrus;Eranthis.hyemalis;Euparthenia.bulinea;Flammulina.velutipes;Haminoea.exigua;Hedera.algeriensis;Jasminum.nudiflorum;Kaloplocamus.ramosus;Marcetia.mucugensis;Melinopterus.consputus;Microxeromagna.lowei;Moitessieria.collellensis;Oeosporangium.tinaei;Oinophila.v.flava;Paladilhia.vernierensis;Parafomoria.pseudocistivora;Petaloptila.aliena;Phigalia.pilosaria;Platygloea.miedzyrzecensis;Polypodium.shivasiae;Raja.undulata;Retinella.olivetorum;Romulea.bocchierii;Solemya.togata;Tethys.fimbria;Theria.primaria;Tremella.mesenterica;Trifurcula.calycotomella;Trifurcula.josefklimeschi;Truncatella.subcylindrica;Unio.mancus;Uromyces.erythronii;Vandenboschia.speciosa;x;y
0;0;0.1;0.14;0.01;0.02;0.01;0.01;0.29;0.05;0.06;0.09;0;0.09;0.11;0.03;0.18;0.05;0.02;0.17;0.01;0.14;0;0;0.15;0.05;0.04;0.08;0.04;0.11;0.17;0.02;0.31;0.04;0.09;0.6;0.03;0.06;0.13;0.02;0.03;0.08;0.05;0.11;0.47;0.03;0.13;0.03;0.06;0;0.13;3.64913707951734;44.087715568366
0;0.01;0.13;0.13;0.01;0.01;0.01;0.02;0.25;0.07;0.07;0.16;0.02;0.1;0.17;0.03;0.15;0.04;0.02;0.25;0.01;0.15;0;0;0.13;0.08;0.08;0.2;0.05;0.11;0.3;0.05;0.49;0.07;0.1;0.58;0.05;0.05;0.13;0.05;0.04;0.08;0.07;0.11;0.51;0.05;0.18;0.02;0.12;0;0.16;3.64920677464423;44.093825403715
0;0.01;0.13;0.13;0.01;0.02;0.02;0.03;0.26;0.08;0.07;0.16;0.02;0.1;0.2;0.02;0.16;0.04;0.02;0.19;0.01;0.15;0;0;0.24;0.07;0.08;0.21;0.05;0.11;0.31;0.03;0.55;0.08;0.1;0.63;0.05;0.04;0.13;0.04;0.04;0.08;0.04;0.1;0.47;0.05;0.19;0.02;0.14;0;0.15;3.64927648473814;44.0999352593745
0;0.01;0.14;0.13;0;0.03;0.05;0.04;0.25;0.04;0.07;0.16;0.02;0.09;0.26;0.01;0.2;0.04;0.02;0.19;0.01;0.15;0;0;0.23;0.08;0.08;0.19;0.05;0.11;0.14;0.04;0.54;0.06;0.1;0.59;0.06;0.06;0.13;0.04;0.04;0.08;0.04;0.1;0.55;0.04;0.12;0.02;0.14;0;0.14;3.64934620980388;44.106045135278
0.02;0.05;0.17;0.13;0;0.03;0.06;0.05;0.28;0.04;0.09;0.21;0.02;0.09;0.2;0.02;0.16;0.08;0.02;0.14;0.01;0.17;0;0;0.11;0.08;0.12;0.22;0.05;0.11;0.13;0.05;0.45;0.11;0.09;0.54;0.07;0.05;0.13;0.04;0.06;0.08;0.04;0.14;0.5;0.06;0.12;0.03;0.16;0.02;0.14;3.64941594984629;44.1121550313592
0.02;0.16;0.22;0.13;0;0.04;0.1;0.05;0.25;0.26;0.08;0.22;0.02;0.09;0.31;0.01;0.14;0.07;0.02;0.29;0.01;0.16;0;0;0.12;0.1;0.12;0.39;0.04;0.12;0.33;0.05;0.56;0.26;0.11;0.5;0.06;0.15;0.16;0.06;0.04;0.09;0.11;0.21;0.61;0.07;0.28;0.03;0.11;0.1;0.26;3.64948570487019;44.1182649475518
0.01;0.06;0.22;0.13;0;0.03;0.09;0.04;0.25;0.21;0.09;0.22;0.02;0.09;0.22;0.01;0.16;0.07;0.02;0.26;0.03;0.16;0;0;0.12;0.09;0.12;0.37;0.04;0.12;0.31;0.06;0.53;0.24;0.1;0.47;0.07;0.14;0.15;0.07;0.04;0.09;0.09;0.21;0.6;0.06;0.22;0.03;0.1;0.1;0.32;3.6495554748804;44.1243748837892
0.01;0.04;0.2;0.13;0;0.04;0.09;0.05;0.26;0.05;0.09;0.23;0.02;0.09;0.23;0.02;0.16;0.07;0.02;0.17;0.01;0.18;0;0;0.11;0.08;0.12;0.26;0.04;0.14;0.27;0.04;0.53;0.14;0.1;0.5;0.09;0.05;0.15;0.06;0.06;0.08;0.06;0.17;0.6;0.06;0.21;0.03;0.11;0.02;0.2;3.64962525988176;44.1304848400052
0.01;0.03;0.22;0.13;0;0.04;0.09;0.05;0.25;0.04;0.09;0.22;0.02;0.09;0.22;0.01;0.17;0.07;0.02;0.2;0.01;0.19;0;0;0.1;0.08;0.12;0.26;0.04;0.13;0.19;0.06;0.51;0.23;0.1;0.48;0.09;0.07;0.15;0.05;0.04;0.08;0.05;0.18;0.64;0.06;0.14;0.03;0.13;0.09;0.2;3.64969505987909;44.1365948161333
0.06;0.05;0.26;0.13;0;0.05;0.07;0.06;0.26;0.04;0.13;0.28;0.04;0.09;0.22;0.01;0.2;0.08;0.02;0.21;0.06;0.22;0.01;0;0.15;0.08;0.12;0.24;0.08;0.13;0.18;0.21;0.44;0.28;0.09;0.49;0.08;0.06;0.16;0.08;0.09;0.1;0.04;0.26;0.51;0.07;0.16;0.03;0.21;0.13;0.16;3.64976487487724;44.1427048121071
0.06;0.06;0.27;0.15;0;0.04;0.1;0.04;0.24;0.27;0.11;0.28;0.02;0.09;0.33;0.02;0.16;0.07;0.02;0.29;0.05;0.18;0.01;0;0.14;0.12;0.13;0.38;0.04;0.13;0.33;0.18;0.53;0.29;0.12;0.48;0.09;0.14;0.16;0.1;0.04;0.11;0.13;0.35;0.59;0.1;0.32;0.03;0.14;0.1;0.29;3.64983470488104;44.1488148278602
0.02;0.04;0.23;0.15;0;0.04;0.1;0.03;0.25;0.23;0.09;0.22;0.02;0.09;0.27;0.02;0.14;0.07;0.02;0.29;0.01;0.18;0;0.01;0.14;0.12;0.13;0.34;0.04;0.13;0.33;0.05;0.53;0.17;0.11;0.53;0.09;0.05;0.15;0.05;0.04;0.09;0.1;0.17;0.65;0.08;0.32;0.02;0.1;0.07;0.33;3.64990454989532;44.1549248633261
0;0.02;0.14;0.14;0.01;0.02;0.01;0.03;0.27;0.1;0.07;0.17;0.02;0.09;0.31;0.03;0.15;0.05;0.02;0.21;0.01;0.17;0;0;0.19;0.12;0.13;0.2;0.05;0.12;0.36;0.05;0.51;0.07;0.11;0.59;0.1;0.04;0.12;0.04;0.04;0.09;0.1;0.12;0.52;0.05;0.28;0.03;0.14;0;0.21;3.64997440992493;44.1610349184384
0;0;0.12;0.13;0.01;0.01;0;0.01;0.25;0.13;0.07;0.14;0;0.1;0.11;0.02;0.14;0.03;0.02;0.23;0.01;0.18;0;0;0.25;0.05;0.06;0.14;0.05;0.12;0.21;0.02;0.37;0.05;0.1;0.5;0.06;0.06;0.1;0.03;0.04;0.08;0.07;0.11;0.56;0.03;0.12;0.03;0.04;0;0.34;3.65004428497471;44.1671449931307
0;0;0.12;0.13;0.01;0.03;0;0.02;0.29;0.03;0.07;0.14;0;0.1;0.12;0.02;0.18;0.03;0.02;0.19;0.01;0.17;0;0;0.21;0.05;0.06;0.11;0.05;0.11;0.16;0.02;0.28;0.05;0.08;0.52;0.06;0.05;0.1;0.02;0.04;0.09;0.05;0.11;0.49;0.03;0.12;0.03;0.07;0;0.2;3.6501141750495;44.1732550873365
0;0;0.08;0.14;0.01;0.01;0;0.01;0.28;0.04;0.06;0.08;0;0.1;0.12;0.03;0.14;0.05;0.01;0.1;0.01;0.12;0;0;0.2;0.01;0.01;0.11;0.04;0.11;0.38;0.02;0.34;0.07;0.1;0.32;0.03;0.06;0.1;0.02;0.02;0.08;0.04;0.06;0.34;0.03;0.12;0.03;0.06;0;0.1;3.65655657883532;43.9960200474435
0;0.01;0.07;0.13;0.01;0.02;0;0.01;0.34;0.05;0.06;0.07;0;0.1;0.11;0.02;0.15;0.04;0;0.09;0.01;0.12;0;0;0.27;0;0;0.12;0.02;0.12;0.25;0.03;0.3;0.04;0.1;0.3;0.03;0.06;0.1;0.01;0.02;0.09;0;0.06;0.32;0.03;0.12;0.03;0.09;0;0.1;3.65662695714126;44.0021295645899
0;0.01;0.07;0.13;0.01;0.02;0;0.01;0.34;0.05;0.06;0.07;0;0.1;0.11;0.02;0.17;0.04;0;0.11;0.01;0.12;0;0;0.25;0;0;0.11;0.02;0.12;0.26;0.03;0.3;0.05;0.1;0.32;0.03;0.05;0.1;0.02;0.02;0.09;0;0.06;0.34;0.03;0.12;0.03;0.1;0;0.1;3.65669735053659;44.0082391030408
0;0.01;0.08;0.13;0.01;0.01;0;0.01;0.37;0.16;0.06;0.07;0;0.1;0.13;0.03;0.15;0.04;0;0.13;0.01;0.13;0;0;0.28;0;0;0.15;0.02;0.13;0.52;0.02;0.35;0.06;0.11;0.34;0.03;0.06;0.1;0.02;0.02;0.09;0.02;0.06;0.35;0.03;0.19;0.03;0.07;0;0.14;3.65676775902619;44.0143486627297
0;0;0.09;0.13;0.01;0.02;0;0.01;0.24;0.05;0.06;0.09;0;0.1;0.11;0.02;0.15;0.04;0.03;0.12;0.01;0.12;0;0;0.16;0.01;0.01;0.11;0.04;0.11;0.24;0.02;0.34;0.08;0.09;0.36;0.03;0.05;0.1;0.01;0.02;0.08;0.03;0.09;0.3;0.03;0.11;0.03;0.06;0;0.1;3.65683818261489;44.0204582435906
0;0;0.09;0.13;0.01;0.01;0.01;0.01;0.22;0.05;0.06;0.09;0;0.09;0.17;0.02;0.13;0.06;0.02;0.18;0.01;0.13;0;0;0.16;0.03;0.04;0.11;0.05;0.11;0.2;0.02;0.36;0.06;0.1;0.43;0.02;0.06;0.1;0.04;0.01;0.08;0.06;0.09;0.45;0.03;0.13;0.03;0.12;0;0.16;3.65690862130755;44.0265678455571
0;0;0.09;0.15;0.01;0.01;0.01;0;0.23;0.1;0.06;0.09;0;0.09;0.2;0.02;0.17;0.07;0.02;0.2;0.01;0.13;0;0;0.16;0.03;0.04;0.13;0.04;0.12;0.47;0.02;0.36;0.05;0.1;0.43;0.02;0.05;0.1;0.04;0.01;0.09;0.11;0.09;0.5;0.04;0.2;0.03;0.12;0;0.16;3.65697907510905;44.0326774685629
0;0;0.1;0.13;0.01;0.02;0.01;0.01;0.22;0.05;0.06;0.1;0;0.09;0.18;0.01;0.18;0.08;0.02;0.2;0.01;0.14;0;0;0.15;0.07;0.04;0.14;0.04;0.12;0.2;0.02;0.52;0.05;0.09;0.45;0.02;0.05;0.11;0.04;0.01;0.08;0.05;0.1;0.48;0.03;0.11;0.03;0.14;0;0.14;3.65704954402423;44.0387871125418
0;0;0.1;0.13;0.01;0.01;0.01;0;0.23;0.1;0.06;0.1;0;0.09;0.16;0.01;0.15;0.07;0.02;0.24;0.01;0.14;0;0;0.15;0.1;0.04;0.19;0.04;0.12;0.24;0.02;0.57;0.06;0.1;0.45;0.02;0.07;0.11;0.05;0.02;0.08;0.06;0.11;0.56;0.04;0.11;0.03;0.11;0;0.22;3.65712002805797;44.0448967774274
0;0;0.1;0.13;0.01;0.02;0.02;0.01;0.25;0.05;0.06;0.1;0;0.09;0.17;0.01;0.17;0.09;0.02;0.22;0.01;0.14;0;0;0.16;0.06;0.04;0.14;0.04;0.12;0.17;0.02;0.49;0.04;0.09;0.5;0.02;0.05;0.11;0.03;0.05;0.08;0.05;0.11;0.49;0.03;0.11;0.03;0.14;0;0.14;3.65719052721512;44.0510064631536
0;0;0.1;0.13;0.01;0.01;0.02;0;0.25;0.04;0.06;0.1;0;0.09;0.17;0.01;0.17;0.06;0.02;0.28;0.01;0.14;0;0;0.16;0.07;0.04;0.14;0.05;0.11;0.18;0.02;0.47;0.04;0.11;0.5;0.02;0.06;0.1;0.04;0.04;0.08;0.08;0.11;0.54;0.03;0.11;0.03;0.14;0;0.13;3.65726104150056;44.0571161696538
0;0.01;0.1;0.13;0.01;0;0;0.01;0.26;0.09;0.06;0.09;0.01;0.09;0.11;0.03;0.15;0.04;0.03;0.26;0.02;0.11;0;0;0.31;0.03;0.01;0.14;0.11;0.12;0.08;0.02;0.27;0.05;0.08;0.52;0.04;0.06;0.1;0.01;0.05;0.08;0.03;0.1;0.43;0.03;0.11;0.03;0.09;0.01;0.09;3.65733157091915;44.063225896862
0;0;0.1;0.13;0.01;0.01;0.02;0.01;0.25;0.04;0.06;0.1;0;0.09;0.14;0.03;0.13;0.08;0.02;0.25;0.01;0.14;0;0;0.16;0.08;0.04;0.11;0.04;0.12;0.14;0.02;0.33;0.04;0.08;0.54;0.03;0.05;0.11;0.03;0.03;0.08;0.05;0.09;0.5;0.03;0.12;0.03;0.13;0;0.14;3.65740211547577;44.0693356447116
0;0;0.1;0.13;0.01;0.01;0;0;0.3;0.11;0.06;0.09;0;0.1;0.09;0.02;0.14;0.03;0.01;0.25;0.01;0.13;0;0;0.19;0.03;0.01;0.13;0.04;0.11;0.24;0.02;0.39;0.05;0.1;0.45;0.03;0.07;0.1;0.02;0.04;0.08;0.05;0.07;0.42;0.03;0.11;0.03;0.04;0;0.18;3.65747267517529;44.0754454131364
0;0;0.1;0.13;0.01;0.02;0;0.02;0.27;0.05;0.06;0.09;0;0.1;0.1;0.02;0.17;0.03;0.01;0.21;0.01;0.12;0;0;0.21;0.03;0.01;0.11;0.05;0.11;0.13;0.02;0.35;0.05;0.09;0.54;0.04;0.05;0.1;0.01;0.05;0.08;0.03;0.07;0.39;0.03;0.11;0.03;0.06;0;0.1;3.65754325002259;44.0815552020701
0;0;0.1;0.13;0.01;0.01;0.01;0;0.26;0.09;0.06;0.09;0;0.09;0.11;0.02;0.14;0.04;0.03;0.23;0.01;0.13;0;0;0.15;0.04;0.04;0.11;0.04;0.11;0.47;0.03;0.33;0.05;0.1;0.51;0.03;0.06;0.1;0.02;0.02;0.08;0.04;0.09;0.44;0.03;0.17;0.03;0.05;0;0.13;3.65761384002254;44.0876650114463
0;0;0.1;0.13;0.01;0.02;0.02;0.01;0.26;0.09;0.06;0.1;0;0.09;0.12;0.02;0.15;0.06;0.02;0.21;0.01;0.14;0;0;0.14;0.06;0.04;0.12;0.04;0.12;0.42;0.02;0.37;0.06;0.1;0.57;0.03;0.06;0.14;0.04;0.02;0.08;0.06;0.11;0.5;0.03;0.17;0.03;0.11;0;0.17;3.65768444518003;44.0937748411986
0;0;0.1;0.13;0.01;0.02;0.02;0.01;0.25;0.04;0.06;0.1;0;0.09;0.11;0.02;0.17;0.06;0.02;0.21;0.01;0.14;0;0;0.14;0.06;0.04;0.1;0.04;0.12;0.23;0.02;0.37;0.06;0.1;0.57;0.03;0.07;0.14;0.04;0.02;0.08;0.06;0.11;0.51;0.03;0.11;0.03;0.13;0;0.17;3.65775506549994;44.0998846912608
0.01;0.01;0.15;0.13;0;0.03;0.05;0.03;0.24;0.14;0.07;0.17;0.02;0.09;0.22;0.01;0.14;0.04;0.02;0.23;0.01;0.16;0;0;0.14;0.09;0.08;0.22;0.05;0.11;0.17;0.03;0.57;0.06;0.1;0.56;0.06;0.16;0.13;0.06;0.06;0.08;0.07;0.11;0.56;0.04;0.12;0.02;0.1;0;0.25;3.65782570098716;44.1059945615663
0.02;0.05;0.21;0.13;0;0.04;0.06;0.05;0.25;0.07;0.07;0.26;0.02;0.09;0.22;0.02;0.21;0.04;0.02;0.2;0.05;0.18;0.01;0;0.22;0.08;0.12;0.22;0.08;0.1;0.12;0.18;0.44;0.22;0.08;0.54;0.07;0.05;0.14;0.03;0.07;0.09;0.04;0.17;0.43;0.08;0.13;0.03;0.18;0.11;0.13;3.65789635164656;44.1121044520489
0.01;0.02;0.17;0.13;0.01;0.03;0.06;0.04;0.24;0.2;0.09;0.21;0.02;0.09;0.2;0.01;0.16;0.06;0.02;0.29;0.01;0.16;0;0;0.12;0.09;0.12;0.31;0.04;0.11;0.35;0.05;0.57;0.08;0.1;0.53;0.05;0.15;0.14;0.06;0.06;0.08;0.08;0.14;0.63;0.04;0.22;0.03;0.09;0;0.27;3.65796701748304;44.1182143626421
0.01;0.02;0.17;0.13;0.01;0.04;0.06;0.04;0.24;0.25;0.08;0.21;0.02;0.09;0.23;0.02;0.14;0.06;0.02;0.28;0.03;0.16;0;0;0.12;0.09;0.12;0.34;0.04;0.12;0.34;0.05;0.55;0.1;0.1;0.53;0.05;0.15;0.14;0.05;0.04;0.08;0.09;0.15;0.64;0.04;0.24;0.03;0.09;0;0.32;3.6580376985015;44.1243242932796
0;0.01;0.15;0.13;0.01;0.02;0.01;0.04;0.24;0.09;0.07;0.17;0.02;0.1;0.22;0.02;0.17;0.07;0.02;0.24;0.01;0.16;0;0;0.11;0.08;0.08;0.21;0.05;0.13;0.19;0.05;0.53;0.06;0.1;0.57;0.08;0.07;0.14;0.05;0.04;0.08;0.07;0.14;0.56;0.05;0.13;0.02;0.13;0;0.26;3.65810839470681;44.130434243895
0.01;0.03;0.18;0.13;0;0.04;0.06;0.05;0.27;0.04;0.09;0.23;0.02;0.09;0.23;0.01;0.15;0.08;0.02;0.21;0.01;0.19;0;0;0.08;0.08;0.12;0.21;0.04;0.13;0.18;0.04;0.5;0.07;0.1;0.5;0.09;0.05;0.15;0.04;0.04;0.08;0.05;0.16;0.64;0.04;0.14;0.02;0.14;0.01;0.17;3.65817910610388;44.1365442144219
0.06;0.05;0.22;0.13;0;0.04;0.06;0.05;0.27;0.04;0.12;0.27;0.02;0.09;0.22;0.01;0.17;0.08;0.02;0.22;0.02;0.19;0;0;0.13;0.08;0.12;0.22;0.05;0.12;0.18;0.17;0.45;0.24;0.1;0.46;0.09;0.06;0.15;0.08;0.06;0.1;0.05;0.23;0.6;0.05;0.13;0.03;0.15;0.1;0.17;3.65824983269761;44.1426542047938
0.06;0.05;0.22;0.13;0;0.03;0.09;0.04;0.25;0.16;0.12;0.28;0.02;0.09;0.23;0.01;0.18;0.07;0.02;0.22;0.02;0.19;0;0;0.14;0.09;0.12;0.25;0.04;0.13;0.26;0.17;0.53;0.26;0.11;0.46;0.09;0.15;0.16;0.1;0.06;0.1;0.09;0.29;0.6;0.05;0.2;0.03;0.12;0.1;0.31;3.65832057449289;44.1487642149443
0;0.02;0.14;0.15;0.01;0.04;0.05;0.02;0.25;0.16;0.07;0.17;0.02;0.09;0.3;0.03;0.15;0.06;0.02;0.25;0.01;0.17;0;0;0.14;0.12;0.13;0.23;0.04;0.14;0.35;0.03;0.57;0.07;0.12;0.55;0.1;0.05;0.14;0.05;0.04;0.09;0.11;0.13;0.6;0.05;0.26;0.03;0.11;0;0.3;3.65839133149463;44.154874244807
0;0;0.12;0.13;0.01;0.01;0.01;0;0.25;0.2;0.06;0.11;0;0.1;0.14;0.03;0.14;0.03;0.02;0.35;0.01;0.16;0;0;0.24;0.07;0.06;0.12;0.05;0.11;0.43;0.02;0.36;0.05;0.1;0.56;0.06;0.16;0.1;0.04;0.03;0.08;0.09;0.13;0.59;0.03;0.21;0.03;0.04;0;0.33;3.65846210370773;44.1609842943154
0;0.01;0.13;0.13;0.01;0.02;0;0.03;0.26;0.04;0.07;0.15;0.01;0.1;0.2;0.02;0.12;0.05;0.02;0.23;0.01;0.17;0;0;0.27;0.05;0.08;0.14;0.05;0.12;0.15;0.02;0.39;0.05;0.1;0.6;0.06;0.05;0.1;0.04;0.06;0.09;0.06;0.11;0.54;0.03;0.12;0.03;0.11;0;0.22;3.65853289113709;44.1670943634032
0;0.01;0.13;0.13;0.01;0.02;0;0.02;0.25;0.13;0.07;0.15;0.01;0.1;0.18;0.02;0.15;0.06;0.02;0.25;0.01;0.16;0;0;0.21;0.05;0.08;0.18;0.04;0.13;0.21;0.02;0.46;0.05;0.1;0.55;0.06;0.17;0.1;0.05;0.04;0.1;0.08;0.12;0.58;0.04;0.12;0.03;0.1;0;0.37;3.65860369378763;44.1732044520038
0;0.01;0.07;0.13;0.01;0.01;0;0.01;0.36;0.05;0.06;0.07;0;0.1;0.1;0.02;0.14;0.04;0;0.1;0.01;0.13;0;0;0.26;0;0;0.13;0.02;0.12;0.26;0.03;0.3;0.04;0.09;0.34;0.03;0.07;0.1;0.01;0.04;0.09;0.01;0.06;0.36;0.03;0.12;0.03;0.09;0;0.08;3.66509098261067;44.002078431073
0;0.01;0.07;0.14;0.01;0.01;0;0.01;0.33;0.11;0.06;0.07;0;0.1;0.11;0.03;0.14;0.05;0;0.11;0.01;0.13;0;0;0.23;0;0;0.15;0.02;0.12;0.57;0.03;0.3;0.05;0.1;0.32;0.03;0.06;0.1;0.02;0.02;0.1;0.02;0.06;0.37;0.03;0.19;0.03;0.09;0;0.1;3.66516228330273;44.0081879638637
0;0.01;0.07;0.13;0.01;0.01;0;0.01;0.35;0.11;0.06;0.07;0;0.1;0.13;0.03;0.14;0.04;0;0.12;0.01;0.13;0;0;0.26;0;0;0.14;0.02;0.14;0.58;0.03;0.31;0.06;0.11;0.31;0.03;0.06;0.1;0.02;0.02;0.09;0.01;0.06;0.34;0.03;0.25;0.03;0.09;0;0.1;3.66523359928355;44.014297517892
0;0;0.09;0.14;0.01;0.01;0;0.01;0.27;0.06;0.06;0.09;0;0.1;0.13;0.03;0.15;0.04;0.02;0.12;0.01;0.12;0;0;0.34;0.01;0.01;0.12;0.04;0.11;0.17;0.02;0.34;0.06;0.1;0.44;0.03;0.06;0.1;0.01;0.02;0.08;0.03;0.06;0.34;0.03;0.13;0.03;0.06;0;0.09;3.66530493055807;44.0204070930915
0.01;0;0.09;0.13;0.01;0.02;0;0.01;0.24;0.05;0.06;0.09;0;0.09;0.14;0.02;0.15;0.05;0.02;0.14;0.01;0.12;0;0;0.15;0.02;0.04;0.11;0.05;0.11;0.16;0.02;0.36;0.07;0.1;0.42;0.03;0.05;0.1;0.03;0.03;0.08;0.05;0.09;0.36;0.03;0.11;0.03;0.13;0;0.13;3.66537627713121;44.026516689396
0;0;0.09;0.13;0.01;0.01;0;0.01;0.23;0.04;0.06;0.09;0;0.09;0.13;0.02;0.13;0.06;0.02;0.18;0.01;0.12;0;0;0.19;0.02;0.04;0.12;0.04;0.11;0.24;0.02;0.39;0.05;0.1;0.41;0.03;0.06;0.1;0.04;0.03;0.08;0.07;0.09;0.46;0.03;0.11;0.03;0.11;0;0.14;3.66544763900787;44.0326263067391
0;0;0.1;0.13;0.01;0.01;0;0;0.24;0.05;0.06;0.09;0;0.1;0.1;0.02;0.15;0.04;0.03;0.21;0.01;0.12;0;0;0.16;0.03;0.01;0.12;0.05;0.11;0.22;0.02;0.29;0.05;0.09;0.38;0.03;0.06;0.1;0.02;0.04;0.08;0.06;0.09;0.38;0.03;0.11;0.03;0.06;0;0.12;3.66551901619301;44.0387359450547
0;0.01;0.1;0.13;0.01;0.01;0;0.01;0.24;0.05;0.06;0.09;0;0.09;0.09;0.03;0.14;0.04;0.02;0.19;0.01;0.12;0;0;0.18;0.03;0.01;0.13;0.05;0.1;0.17;0.02;0.29;0.04;0.1;0.41;0.03;0.07;0.1;0.01;0.04;0.08;0.06;0.09;0.42;0.03;0.11;0.03;0.08;0;0.13;3.66559040869152;44.0448456042763
0.01;0;0.1;0.13;0.01;0.01;0.01;0.01;0.24;0.04;0.06;0.09;0;0.09;0.15;0.01;0.16;0.05;0.02;0.18;0.01;0.13;0;0;0.14;0.04;0.04;0.1;0.05;0.11;0.16;0.02;0.37;0.04;0.1;0.46;0.02;0.06;0.1;0.03;0.03;0.08;0.05;0.1;0.46;0.03;0.11;0.03;0.13;0;0.17;3.66566181650835;44.0509552843378
0;0;0.1;0.13;0.01;0.01;0.01;0;0.25;0.11;0.06;0.09;0;0.09;0.15;0.01;0.14;0.05;0.02;0.21;0.01;0.13;0;0;0.18;0.04;0.04;0.13;0.05;0.11;0.2;0.02;0.39;0.05;0.1;0.43;0.02;0.07;0.1;0.03;0.03;0.08;0.09;0.1;0.48;0.03;0.11;0.03;0.1;0;0.16;3.66573323964843;44.0570649851727
0;0;0.1;0.13;0.01;0.01;0;0.02;0.26;0.05;0.06;0.09;0;0.1;0.11;0.03;0.17;0.03;0.03;0.21;0.01;0.12;0;0;0.21;0.03;0.01;0.12;0.08;0.1;0.14;0.02;0.3;0.05;0.09;0.42;0.03;0.05;0.1;0.01;0.05;0.08;0.04;0.09;0.39;0.03;0.12;0.03;0.07;0;0.1;3.66580467811668;44.0631747067149
0;0;0.1;0.13;0.01;0.01;0.01;0.01;0.24;0.04;0.06;0.1;0;0.09;0.16;0.02;0.13;0.07;0.02;0.25;0.01;0.14;0;0;0.15;0.08;0.04;0.11;0.04;0.12;0.23;0.02;0.39;0.05;0.1;0.5;0.02;0.06;0.14;0.03;0.03;0.08;0.05;0.1;0.55;0.03;0.13;0.03;0.12;0;0.14;3.66587613191805;44.0692844488979
0;0;0.1;0.13;0.01;0.01;0;0;0.3;0.07;0.06;0.09;0;0.1;0.1;0.02;0.15;0.03;0.02;0.25;0.01;0.12;0;0;0.17;0.03;0.01;0.11;0.04;0.11;0.27;0.03;0.34;0.06;0.11;0.46;0.03;0.07;0.1;0.02;0.02;0.08;0.05;0.07;0.4;0.03;0.11;0.03;0.05;0;0.12;3.66594760105747;44.0753942116554
0;0;0.1;0.13;0.01;0.02;0;0.01;0.29;0.04;0.06;0.09;0;0.1;0.1;0.02;0.16;0.05;0.02;0.2;0.01;0.12;0;0;0.15;0.03;0.01;0.1;0.04;0.11;0.22;0.02;0.34;0.04;0.1;0.49;0.03;0.05;0.1;0.02;0.02;0.08;0.03;0.07;0.37;0.03;0.11;0.03;0.05;0;0.11;3.66601908553987;44.0815039949211
0;0;0.1;0.13;0.01;0.02;0.02;0.01;0.25;0.05;0.06;0.13;0.01;0.1;0.17;0.02;0.17;0.07;0.02;0.2;0.01;0.14;0;0;0.15;0.06;0.04;0.1;0.04;0.12;0.21;0.01;0.41;0.05;0.09;0.6;0.02;0.05;0.14;0.04;0.03;0.08;0.04;0.11;0.49;0.03;0.12;0.03;0.12;0;0.14;3.66609058537021;44.0876137986287
0;0.01;0.13;0.14;0.01;0.01;0.01;0.02;0.24;0.04;0.06;0.15;0.02;0.1;0.17;0.03;0.16;0.06;0.02;0.25;0.01;0.14;0;0;0.14;0.07;0.07;0.19;0.04;0.12;0.2;0.03;0.53;0.07;0.1;0.59;0.03;0.08;0.14;0.05;0.04;0.08;0.06;0.1;0.57;0.04;0.14;0.02;0.15;0;0.15;3.66616210055342;44.0937236227117
0;0.01;0.13;0.13;0.01;0.01;0.01;0.02;0.22;0.04;0.06;0.15;0.02;0.1;0.16;0.02;0.14;0.04;0.02;0.24;0.01;0.14;0;0;0.14;0.07;0.07;0.19;0.05;0.11;0.18;0.02;0.52;0.06;0.11;0.62;0.02;0.07;0.13;0.05;0.04;0.08;0.05;0.1;0.5;0.04;0.12;0.02;0.13;0;0.15;3.66623363109445;44.0998334671039
0.01;0.01;0.15;0.13;0;0.03;0.06;0.03;0.22;0.13;0.07;0.18;0.02;0.09;0.23;0.01;0.14;0.04;0.02;0.26;0.01;0.16;0;0;0.17;0.09;0.08;0.25;0.05;0.11;0.27;0.05;0.53;0.09;0.1;0.56;0.04;0.05;0.13;0.05;0.04;0.08;0.08;0.11;0.57;0.04;0.18;0.02;0.11;0;0.16;3.66630517699824;44.1059433317388
0.01;0.02;0.17;0.13;0;0.03;0.05;0.05;0.26;0.04;0.09;0.22;0.02;0.09;0.2;0.02;0.17;0.04;0.02;0.2;0.01;0.16;0;0;0.13;0.08;0.12;0.21;0.05;0.1;0.15;0.05;0.42;0.08;0.09;0.54;0.05;0.05;0.13;0.03;0.06;0.08;0.05;0.13;0.5;0.06;0.12;0.03;0.13;0;0.15;3.66637673826975;44.1120532165502
